pattern_id,language,layout,psm,requested_ratio,method,effective_ratio_x,effective_ratio_y,integer_bin_factor,source_path,source_sha256,output_path,output_sha256,font_path,font_index,font_size,target_output_glyph_height,target_source_glyph_height,source_max_glyph_height,source_height_error,output_max_glyph_height,glyph_height_warning,reference,prediction,normalized_reference,normalized_prediction,edit_distance,reference_chars,cer,ocr_seconds,status,error
zh_char_02,zh_tra,single_char,10,1.0,opencv_bilinear,1.0,1.0,,canonical/zh_char_02/r_1p000000.png,4f8eed9f6f1162e600424ab9498091cf9fcf3589c886f251783e9cb2f7cc3a48,resized/opencv_bilinear/zh_char_02/r_1p000000.png,4f8eed9f6f1162e600424ab9498091cf9fcf3589c886f251783e9cb2f7cc3a48,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,17,16,16.0,16,0.0,16,False,剪,"前
",剪,前,1,1,1.0,0.08810610199998337,ok,
zh_char_02,zh_tra,single_char,10,1.0,lanczos2_7tap_16phase,1.0,1.0,,canonical/zh_char_02/r_1p000000.png,4f8eed9f6f1162e600424ab9498091cf9fcf3589c886f251783e9cb2f7cc3a48,resized/lanczos2_7tap_16phase/zh_char_02/r_1p000000.png,4f8eed9f6f1162e600424ab9498091cf9fcf3589c886f251783e9cb2f7cc3a48,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,17,16,16.0,16,0.0,16,False,剪,"前
",剪,前,1,1,1.0,0.08808490400042501,ok,
zh_char_02,zh_tra,single_char,10,1.0,lanczos3_7tap_16phase,1.0,1.0,,canonical/zh_char_02/r_1p000000.png,4f8eed9f6f1162e600424ab9498091cf9fcf3589c886f251783e9cb2f7cc3a48,resized/lanczos3_7tap_16phase/zh_char_02/r_1p000000.png,4f8eed9f6f1162e600424ab9498091cf9fcf3589c886f251783e9cb2f7cc3a48,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,17,16,16.0,16,0.0,16,False,剪,"前
",剪,前,1,1,1.0,0.0889247119994252,ok,
zh_char_02,zh_tra,single_char,10,1.133333333333,bin_floor,1.0,1.0,1,canonical/zh_char_02/r_1p133333.png,d91830dd5f24a389c95016a1b8333443bb306fb761f2e9eb6cbe5e6d558abb49,resized/bin_floor/zh_char_02/r_1p133333.png,d91830dd5f24a389c95016a1b8333443bb306fb761f2e9eb6cbe5e6d558abb49,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,20,16,18.133333333328,18,-0.13333333332800024,18,False,剪,"前
",剪,前,1,1,1.0,0.08987422700010939,ok,
zh_char_02,zh_tra,single_char,10,1.133333333333,bin_ceil,2.0,2.0,2,canonical/zh_char_02/r_1p133333.png,d91830dd5f24a389c95016a1b8333443bb306fb761f2e9eb6cbe5e6d558abb49,resized/bin_ceil/zh_char_02/r_1p133333.png,43deef8b112ae0ea0bf63bcf3a742b261d3f353cd3720e5658338561bce37ee4,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,20,16,18.133333333328,18,-0.13333333332800024,10,False,剪,"同
",剪,同,1,1,1.0,0.10083214600035717,ok,
zh_char_02,zh_tra,single_char,10,1.133333333333,opencv_bilinear,1.1320754716981132,1.1320754716981132,,canonical/zh_char_02/r_1p133333.png,d91830dd5f24a389c95016a1b8333443bb306fb761f2e9eb6cbe5e6d558abb49,resized/opencv_bilinear/zh_char_02/r_1p133333.png,de31ddcb71d78c42f0d6e158e1453d8f8721b969f91e9de1685e7f4fafc72cb0,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,20,16,18.133333333328,18,-0.13333333332800024,17,False,剪,"剪
",剪,剪,0,1,0.0,0.0888500289993317,ok,
zh_char_02,zh_tra,single_char,10,1.133333333333,lanczos2_7tap_16phase,1.1320754716981132,1.1320754716981132,,canonical/zh_char_02/r_1p133333.png,d91830dd5f24a389c95016a1b8333443bb306fb761f2e9eb6cbe5e6d558abb49,resized/lanczos2_7tap_16phase/zh_char_02/r_1p133333.png,5a0951ab94ebe8f7d802ac594c37762f0a1f737a1e1fbe6071cc145a35767198,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,20,16,18.133333333328,18,-0.13333333332800024,17,False,剪,"剪
",剪,剪,0,1,0.0,0.08855705699988903,ok,
zh_char_02,zh_tra,single_char,10,1.133333333333,lanczos3_7tap_16phase,1.1320754716981132,1.1320754716981132,,canonical/zh_char_02/r_1p133333.png,d91830dd5f24a389c95016a1b8333443bb306fb761f2e9eb6cbe5e6d558abb49,resized/lanczos3_7tap_16phase/zh_char_02/r_1p133333.png,832bf58aaf7b7905868cf190017fa2967341ef090d74a044235c3cd34f33382a,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,20,16,18.133333333328,18,-0.13333333332800024,17,False,剪,"剪
",剪,剪,0,1,0.0,0.08937309999964782,ok,
zh_char_02,zh_tra,single_char,10,1.266666666667,bin_floor,1.0,1.0,1,canonical/zh_char_02/r_1p266667.png,adefc0f70c6caa9f747b0aa72548fd154eb00a88f91e3d1ee2ada2ea9d87ea8e,resized/bin_floor/zh_char_02/r_1p266667.png,adefc0f70c6caa9f747b0aa72548fd154eb00a88f91e3d1ee2ada2ea9d87ea8e,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,23,16,20.266666666672,21,0.7333333333280017,21,False,剪,"前
",剪,前,1,1,1.0,0.08944797799995285,ok,
zh_char_02,zh_tra,single_char,10,1.266666666667,bin_ceil,2.0,2.0,2,canonical/zh_char_02/r_1p266667.png,adefc0f70c6caa9f747b0aa72548fd154eb00a88f91e3d1ee2ada2ea9d87ea8e,resized/bin_ceil/zh_char_02/r_1p266667.png,61a40f555f7946cf5360aabe385fbda3f3e6e395273f80b727b1b085ec5fb100,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,23,16,20.266666666672,21,0.7333333333280017,11,False,剪,"前
",剪,前,1,1,1.0,0.09315150600014022,ok,
zh_char_02,zh_tra,single_char,10,1.266666666667,opencv_bilinear,1.2692307692307692,1.2692307692307692,,canonical/zh_char_02/r_1p266667.png,adefc0f70c6caa9f747b0aa72548fd154eb00a88f91e3d1ee2ada2ea9d87ea8e,resized/opencv_bilinear/zh_char_02/r_1p266667.png,d904df1444475bc8676ab3fa4fca70e6a124f052b61e3c6368c4878aeb68c7c6,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,23,16,20.266666666672,21,0.7333333333280017,17,False,剪,"剪
",剪,剪,0,1,0.0,0.09085462900020502,ok,
zh_char_02,zh_tra,single_char,10,1.266666666667,lanczos2_7tap_16phase,1.2692307692307692,1.2692307692307692,,canonical/zh_char_02/r_1p266667.png,adefc0f70c6caa9f747b0aa72548fd154eb00a88f91e3d1ee2ada2ea9d87ea8e,resized/lanczos2_7tap_16phase/zh_char_02/r_1p266667.png,1513d7b9b09de33005ba9509643c7776c36c494c4b6ad9127a333e7cd64f16c2,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,23,16,20.266666666672,21,0.7333333333280017,17,False,剪,"剪
",剪,剪,0,1,0.0,0.0884929160001775,ok,
zh_char_02,zh_tra,single_char,10,1.266666666667,lanczos3_7tap_16phase,1.2692307692307692,1.2692307692307692,,canonical/zh_char_02/r_1p266667.png,adefc0f70c6caa9f747b0aa72548fd154eb00a88f91e3d1ee2ada2ea9d87ea8e,resized/lanczos3_7tap_16phase/zh_char_02/r_1p266667.png,a0956fd50340040cb33f2bd96699e3ca50c74d8c5e9eb7228282bd2f8fadc392,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,23,16,20.266666666672,21,0.7333333333280017,17,False,剪,"品
",剪,品,1,1,1.0,0.09087719000035577,ok,
zh_char_02,zh_tra,single_char,10,1.4,bin_floor,1.0,1.0,1,canonical/zh_char_02/r_1p400000.png,7aaa5e4bdbb4d1d388adf5eb332544aa9db5db28f56323bb119d587814eca33c,resized/bin_floor/zh_char_02/r_1p400000.png,7aaa5e4bdbb4d1d388adf5eb332544aa9db5db28f56323bb119d587814eca33c,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,25,16,22.4,22,-0.3999999999999986,22,False,剪,"前
",剪,前,1,1,1.0,0.09009780300038983,ok,
zh_char_02,zh_tra,single_char,10,1.4,bin_ceil,2.0,2.0,2,canonical/zh_char_02/r_1p400000.png,7aaa5e4bdbb4d1d388adf5eb332544aa9db5db28f56323bb119d587814eca33c,resized/bin_ceil/zh_char_02/r_1p400000.png,16d04586adf806a07b7ccbd90a5c83d40c511ee58b093de7490048126559d9de,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,25,16,22.4,22,-0.3999999999999986,12,False,剪,"章
",剪,章,1,1,1.0,0.09115929000017786,ok,
zh_char_02,zh_tra,single_char,10,1.4,opencv_bilinear,1.411764705882353,1.411764705882353,,canonical/zh_char_02/r_1p400000.png,7aaa5e4bdbb4d1d388adf5eb332544aa9db5db28f56323bb119d587814eca33c,resized/opencv_bilinear/zh_char_02/r_1p400000.png,29c5ec417a539657d6ff8145179ec2edd469647343ecd498b1bd379a2e017576,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,25,16,22.4,22,-0.3999999999999986,17,False,剪,"剪
",剪,剪,0,1,0.0,0.0946902499999851,ok,
zh_char_02,zh_tra,single_char,10,1.4,lanczos2_7tap_16phase,1.411764705882353,1.411764705882353,,canonical/zh_char_02/r_1p400000.png,7aaa5e4bdbb4d1d388adf5eb332544aa9db5db28f56323bb119d587814eca33c,resized/lanczos2_7tap_16phase/zh_char_02/r_1p400000.png,471b3e2c15488cb025a46320df786d1b0c69670d8b6d8f85e6b7e3ee6f058981,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,25,16,22.4,22,-0.3999999999999986,17,False,剪,"莫
",剪,莫,1,1,1.0,0.09505217000059929,ok,
zh_char_02,zh_tra,single_char,10,1.4,lanczos3_7tap_16phase,1.411764705882353,1.411764705882353,,canonical/zh_char_02/r_1p400000.png,7aaa5e4bdbb4d1d388adf5eb332544aa9db5db28f56323bb119d587814eca33c,resized/lanczos3_7tap_16phase/zh_char_02/r_1p400000.png,c894358345b47f057da4988f2f59073acafc304fa2caac0c5eaebadde856fcf3,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,25,16,22.4,22,-0.3999999999999986,17,False,剪,"剪
",剪,剪,0,1,0.0,0.09700569699998596,ok,
zh_char_02,zh_tra,single_char,10,1.533333333333,bin_floor,1.0,1.0,1,canonical/zh_char_02/r_1p533333.png,560100315227d15475daeda8777a4d2696f5e3ea03ce553092eed977346a143b,resized/bin_floor/zh_char_02/r_1p533333.png,560100315227d15475daeda8777a4d2696f5e3ea03ce553092eed977346a143b,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,27,16,24.533333333328,24,-0.5333333333279988,24,False,剪,"前
",剪,前,1,1,1.0,0.08714266100014356,ok,
zh_char_02,zh_tra,single_char,10,1.533333333333,bin_ceil,2.0,2.0,2,canonical/zh_char_02/r_1p533333.png,560100315227d15475daeda8777a4d2696f5e3ea03ce553092eed977346a143b,resized/bin_ceil/zh_char_02/r_1p533333.png,dc9504347efff3f31c929919fca3c9ba40d2a127ce286572b7d2fc805bfd3e1c,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,27,16,24.533333333328,24,-0.5333333333279988,13,False,剪,"茵
",剪,茵,1,1,1.0,0.09167066999998497,ok,
zh_char_02,zh_tra,single_char,10,1.533333333333,opencv_bilinear,1.5294117647058822,1.5294117647058822,,canonical/zh_char_02/r_1p533333.png,560100315227d15475daeda8777a4d2696f5e3ea03ce553092eed977346a143b,resized/opencv_bilinear/zh_char_02/r_1p533333.png,df747b1efc61792093975a7b36988b11200870ac247b5cb12b1ae8d5c422b0e7,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,27,16,24.533333333328,24,-0.5333333333279988,17,False,剪,"加
",剪,加,1,1,1.0,0.09501245800038305,ok,
zh_char_02,zh_tra,single_char,10,1.533333333333,lanczos2_7tap_16phase,1.5294117647058822,1.5294117647058822,,canonical/zh_char_02/r_1p533333.png,560100315227d15475daeda8777a4d2696f5e3ea03ce553092eed977346a143b,resized/lanczos2_7tap_16phase/zh_char_02/r_1p533333.png,6b5927507bbc20b0c9bc6111a35dbd0098f85a0cb40eb985cf68fb42297421be,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,27,16,24.533333333328,24,-0.5333333333279988,17,False,剪,"剪
",剪,剪,0,1,0.0,0.09514255100020819,ok,
zh_char_02,zh_tra,single_char,10,1.533333333333,lanczos3_7tap_16phase,1.5294117647058822,1.5294117647058822,,canonical/zh_char_02/r_1p533333.png,560100315227d15475daeda8777a4d2696f5e3ea03ce553092eed977346a143b,resized/lanczos3_7tap_16phase/zh_char_02/r_1p533333.png,bbcc1258bf8596b9ae88e435e5c54d0cad9898bdfabdbf52fbd7b84874b2d822,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,27,16,24.533333333328,24,-0.5333333333279988,17,False,剪,"前
",剪,前,1,1,1.0,0.09062398599962762,ok,
zh_char_02,zh_tra,single_char,10,1.666666666667,bin_floor,1.0,1.0,1,canonical/zh_char_02/r_1p666667.png,27a84e9265b333c8353fd7ffe248e0b2969d060e774a41c1036f3059728e904e,resized/bin_floor/zh_char_02/r_1p666667.png,27a84e9265b333c8353fd7ffe248e0b2969d060e774a41c1036f3059728e904e,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,30,16,26.666666666672,27,0.3333333333279995,27,False,剪,"前
",剪,前,1,1,1.0,0.09031410900024639,ok,
zh_char_02,zh_tra,single_char,10,1.666666666667,bin_ceil,2.0,2.0,2,canonical/zh_char_02/r_1p666667.png,27a84e9265b333c8353fd7ffe248e0b2969d060e774a41c1036f3059728e904e,resized/bin_ceil/zh_char_02/r_1p666667.png,2fffed9b81fc624464097d10c6e0db7d510a4876380d5032d4828b91c683f491,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,30,16,26.666666666672,27,0.3333333333279995,14,False,剪,"前
",剪,前,1,1,1.0,0.09194726700025058,ok,
zh_char_02,zh_tra,single_char,10,1.666666666667,opencv_bilinear,1.68,1.68,,canonical/zh_char_02/r_1p666667.png,27a84e9265b333c8353fd7ffe248e0b2969d060e774a41c1036f3059728e904e,resized/opencv_bilinear/zh_char_02/r_1p666667.png,18c03e37d9d7833b1e06a2c37178de6a15d80319974a5b28ee0c4812e48c8052,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,30,16,26.666666666672,27,0.3333333333279995,17,False,剪,"前
",剪,前,1,1,1.0,0.09487445499962632,ok,
zh_char_02,zh_tra,single_char,10,1.666666666667,lanczos2_7tap_16phase,1.68,1.68,,canonical/zh_char_02/r_1p666667.png,27a84e9265b333c8353fd7ffe248e0b2969d060e774a41c1036f3059728e904e,resized/lanczos2_7tap_16phase/zh_char_02/r_1p666667.png,df058ca04a2110ebc602de2a5cb636239ac21a2596f79424e91d0d37e8a4677c,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,30,16,26.666666666672,27,0.3333333333279995,17,False,剪,"前
",剪,前,1,1,1.0,0.09602942600031383,ok,
zh_char_02,zh_tra,single_char,10,1.666666666667,lanczos3_7tap_16phase,1.68,1.68,,canonical/zh_char_02/r_1p666667.png,27a84e9265b333c8353fd7ffe248e0b2969d060e774a41c1036f3059728e904e,resized/lanczos3_7tap_16phase/zh_char_02/r_1p666667.png,fd20ac4ecfe1ad25f12605b955c40074a7acd26a8907c06f0ff01126a4ca6dde,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,30,16,26.666666666672,27,0.3333333333279995,17,False,剪,"前
",剪,前,1,1,1.0,0.09099040000000969,ok,
zh_char_02,zh_tra,single_char,10,1.8,bin_floor,1.0,1.0,1,canonical/zh_char_02/r_1p800000.png,41734f72ff39a65dddcc196c36829aebbe62d118bac87edcba4c1358b15b8b21,resized/bin_floor/zh_char_02/r_1p800000.png,41734f72ff39a65dddcc196c36829aebbe62d118bac87edcba4c1358b15b8b21,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,32,16,28.8,29,0.1999999999999993,29,False,剪,"前
",剪,前,1,1,1.0,0.09429683599955752,ok,
zh_char_02,zh_tra,single_char,10,1.8,bin_ceil,2.0,2.0,2,canonical/zh_char_02/r_1p800000.png,41734f72ff39a65dddcc196c36829aebbe62d118bac87edcba4c1358b15b8b21,resized/bin_ceil/zh_char_02/r_1p800000.png,438db3bbea6882d45037a8c2c757e524fa76ece0a969f4c168269fcf5aca8773,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,32,16,28.8,29,0.1999999999999993,15,False,剪,"剪
",剪,剪,0,1,0.0,0.09035861599932105,ok,
zh_char_02,zh_tra,single_char,10,1.8,opencv_bilinear,1.8,1.8,,canonical/zh_char_02/r_1p800000.png,41734f72ff39a65dddcc196c36829aebbe62d118bac87edcba4c1358b15b8b21,resized/opencv_bilinear/zh_char_02/r_1p800000.png,5c63f406b3139d0dd8755a0180b792bb932b71f29e470103303082e5e007e74d,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,32,16,28.8,29,0.1999999999999993,17,False,剪,"剪
",剪,剪,0,1,0.0,0.09419421899929148,ok,
zh_char_02,zh_tra,single_char,10,1.8,lanczos2_7tap_16phase,1.8,1.8,,canonical/zh_char_02/r_1p800000.png,41734f72ff39a65dddcc196c36829aebbe62d118bac87edcba4c1358b15b8b21,resized/lanczos2_7tap_16phase/zh_char_02/r_1p800000.png,7be4abdf00a8b491afb7fbc9e7086e18826bfac90e758b09ab286cb6a59ce82a,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,32,16,28.8,29,0.1999999999999993,17,False,剪,"剪
",剪,剪,0,1,0.0,0.08878305399957753,ok,
zh_char_02,zh_tra,single_char,10,1.8,lanczos3_7tap_16phase,1.8,1.8,,canonical/zh_char_02/r_1p800000.png,41734f72ff39a65dddcc196c36829aebbe62d118bac87edcba4c1358b15b8b21,resized/lanczos3_7tap_16phase/zh_char_02/r_1p800000.png,b285fb90be14fdb1434e0a9b9e01ed357611eebf3b5808ebb16e63366e23ecb3,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,32,16,28.8,29,0.1999999999999993,17,False,剪,"剪
",剪,剪,0,1,0.0,0.0892075930005376,ok,
zh_char_02,zh_tra,single_char,10,1.933333333333,bin_floor,1.0,1.0,1,canonical/zh_char_02/r_1p933333.png,ebc73eae88c52453598c536ce8b6203f551760573bbe0bdef016a8faf05dfbdc,resized/bin_floor/zh_char_02/r_1p933333.png,ebc73eae88c52453598c536ce8b6203f551760573bbe0bdef016a8faf05dfbdc,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,34,16,30.933333333328,31,0.06666666667199905,31,False,剪,"前
",剪,前,1,1,1.0,0.09035800299989205,ok,
zh_char_02,zh_tra,single_char,10,1.933333333333,bin_ceil,2.0,2.0,2,canonical/zh_char_02/r_1p933333.png,ebc73eae88c52453598c536ce8b6203f551760573bbe0bdef016a8faf05dfbdc,resized/bin_ceil/zh_char_02/r_1p933333.png,231395366147e4b89f7fba6d5f039205d83ed37b7f1bee93913bd39435c4e075,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,34,16,30.933333333328,31,0.06666666667199905,16,False,剪,"剪
",剪,剪,0,1,0.0,0.09211126399986824,ok,
zh_char_02,zh_tra,single_char,10,1.933333333333,opencv_bilinear,1.92,1.92,,canonical/zh_char_02/r_1p933333.png,ebc73eae88c52453598c536ce8b6203f551760573bbe0bdef016a8faf05dfbdc,resized/opencv_bilinear/zh_char_02/r_1p933333.png,1d807e31aad785b828050a5aaaf37a325fbd84f41b7439a8a5e7f787381d8d23,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,34,16,30.933333333328,31,0.06666666667199905,17,False,剪,,剪,,1,1,1.0,0.09212611300063145,ok,
zh_char_02,zh_tra,single_char,10,1.933333333333,lanczos2_7tap_16phase,1.92,1.92,,canonical/zh_char_02/r_1p933333.png,ebc73eae88c52453598c536ce8b6203f551760573bbe0bdef016a8faf05dfbdc,resized/lanczos2_7tap_16phase/zh_char_02/r_1p933333.png,63e1258585f282c938d66c71488b3b4da0c5a77f3d29c6794b8ce36805873b74,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,34,16,30.933333333328,31,0.06666666667199905,17,False,剪,"前
",剪,前,1,1,1.0,0.0900878720003675,ok,
zh_char_02,zh_tra,single_char,10,1.933333333333,lanczos3_7tap_16phase,1.92,1.92,,canonical/zh_char_02/r_1p933333.png,ebc73eae88c52453598c536ce8b6203f551760573bbe0bdef016a8faf05dfbdc,resized/lanczos3_7tap_16phase/zh_char_02/r_1p933333.png,623d9d26d678f7ab960a135da615d8652159d278c889974a5e500c8f9d6e200f,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,34,16,30.933333333328,31,0.06666666667199905,17,False,剪,"前
",剪,前,1,1,1.0,0.08961668000029022,ok,
zh_char_02,zh_tra,single_char,10,2.066666666667,bin_floor,2.0,2.0,2,canonical/zh_char_02/r_2p066667.png,579216131f11132f26634384a11cdc2bb57180677ac22160fc122c7beac80669,resized/bin_floor/zh_char_02/r_2p066667.png,3dadd58662947d7ced77da3888771e096f81f1eadac17ea779e6824c09f1e4f9,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,37,16,33.066666666672,33,-0.06666666667199905,17,False,剪,"剪
",剪,剪,0,1,0.0,0.08972714800074755,ok,
zh_char_02,zh_tra,single_char,10,2.066666666667,bin_ceil,3.0,3.0,3,canonical/zh_char_02/r_2p066667.png,579216131f11132f26634384a11cdc2bb57180677ac22160fc122c7beac80669,resized/bin_ceil/zh_char_02/r_2p066667.png,c14578e26e96994d0a60f87abf4b62142ea31eb1a7da8c1c4ab2f707f8884310,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,37,16,33.066666666672,33,-0.06666666667199905,12,False,剪,"回
",剪,回,1,1,1.0,0.09274993399958475,ok,
zh_char_02,zh_tra,single_char,10,2.066666666667,opencv_bilinear,2.076923076923077,2.076923076923077,,canonical/zh_char_02/r_2p066667.png,579216131f11132f26634384a11cdc2bb57180677ac22160fc122c7beac80669,resized/opencv_bilinear/zh_char_02/r_2p066667.png,63aac52f879de72a4e35f33fa10d22b47ba119b89f0e145430261b1d8771e1d7,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,37,16,33.066666666672,33,-0.06666666667199905,16,False,剪,"剪
",剪,剪,0,1,0.0,0.09066937499937922,ok,
zh_char_02,zh_tra,single_char,10,2.066666666667,lanczos2_7tap_16phase,2.076923076923077,2.076923076923077,,canonical/zh_char_02/r_2p066667.png,579216131f11132f26634384a11cdc2bb57180677ac22160fc122c7beac80669,resized/lanczos2_7tap_16phase/zh_char_02/r_2p066667.png,661eaa7af2e40374813bb44a847b3e9d3a5b3b6567535f78d8e68a3f7aeab191,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,37,16,33.066666666672,33,-0.06666666667199905,17,False,剪,"剪
",剪,剪,0,1,0.0,0.08829932899971027,ok,
zh_char_02,zh_tra,single_char,10,2.066666666667,lanczos3_7tap_16phase,2.076923076923077,2.076923076923077,,canonical/zh_char_02/r_2p066667.png,579216131f11132f26634384a11cdc2bb57180677ac22160fc122c7beac80669,resized/lanczos3_7tap_16phase/zh_char_02/r_2p066667.png,20521b9d91931ea88569826f42b72fcdc52cac30cc71d6ce6dcd2b0a9416b46d,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,37,16,33.066666666672,33,-0.06666666667199905,17,False,剪,"剪
",剪,剪,0,1,0.0,0.09310312499928841,ok,
zh_char_02,zh_tra,single_char,10,2.2,bin_floor,2.0,2.0,2,canonical/zh_char_02/r_2p200000.png,6d5b406d6691628771a5a4b290735d3efde6e7d48b64cbe5fabd0dfe4af3c916,resized/bin_floor/zh_char_02/r_2p200000.png,c12566ede2ee086cf0e1ff3d20295952751d57875f6f816ca9ce8883abbca0d2,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,40,16,35.2,35,-0.20000000000000284,18,False,剪,"前
",剪,前,1,1,1.0,0.09978952100027527,ok,
zh_char_02,zh_tra,single_char,10,2.2,bin_ceil,3.0,3.0,3,canonical/zh_char_02/r_2p200000.png,6d5b406d6691628771a5a4b290735d3efde6e7d48b64cbe5fabd0dfe4af3c916,resized/bin_ceil/zh_char_02/r_2p200000.png,a349fbfb3491b248da6fdc0939ab892852833963a1049397151c8b256e44fc63,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,40,16,35.2,35,-0.20000000000000284,12,False,剪,"剪
",剪,剪,0,1,0.0,0.09713312900021265,ok,
zh_char_02,zh_tra,single_char,10,2.2,opencv_bilinear,2.1923076923076925,2.1923076923076925,,canonical/zh_char_02/r_2p200000.png,6d5b406d6691628771a5a4b290735d3efde6e7d48b64cbe5fabd0dfe4af3c916,resized/opencv_bilinear/zh_char_02/r_2p200000.png,ebbf4d4c6fb7cfe66955aa18ffd6391e4196e084c28f3eba5ebed3aa61b52e0a,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,40,16,35.2,35,-0.20000000000000284,16,False,剪,"剪
",剪,剪,0,1,0.0,0.08994530399922951,ok,
zh_char_02,zh_tra,single_char,10,2.2,lanczos2_7tap_16phase,2.1923076923076925,2.1923076923076925,,canonical/zh_char_02/r_2p200000.png,6d5b406d6691628771a5a4b290735d3efde6e7d48b64cbe5fabd0dfe4af3c916,resized/lanczos2_7tap_16phase/zh_char_02/r_2p200000.png,c063a5d03fcf0e34df5db835ba114c52e04cd099a322f47155512f301a1ebb53,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,40,16,35.2,35,-0.20000000000000284,17,False,剪,"剪
",剪,剪,0,1,0.0,0.08706870800051547,ok,
zh_char_02,zh_tra,single_char,10,2.2,lanczos3_7tap_16phase,2.1923076923076925,2.1923076923076925,,canonical/zh_char_02/r_2p200000.png,6d5b406d6691628771a5a4b290735d3efde6e7d48b64cbe5fabd0dfe4af3c916,resized/lanczos3_7tap_16phase/zh_char_02/r_2p200000.png,a535c6ad4332acac5537f891fe82e3a61d331e8145dd5d88d2f1841d0591fae0,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,40,16,35.2,35,-0.20000000000000284,17,False,剪,"剪
",剪,剪,0,1,0.0,0.08741500399992219,ok,
zh_char_02,zh_tra,single_char,10,2.333333333333,bin_floor,2.0,2.0,2,canonical/zh_char_02/r_2p333333.png,e7056422610a08594b928015c9bb47cf50d75e57e6f79ddb5c8e3015c29890b1,resized/bin_floor/zh_char_02/r_2p333333.png,9fc717074598b6e194914d5d477af124b4b3f07b421f4f4e2fc1d4aa26801d81,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,41,16,37.333333333328,37,-0.3333333333279995,19,False,剪,"剪
",剪,剪,0,1,0.0,0.08735898400027509,ok,
zh_char_02,zh_tra,single_char,10,2.333333333333,bin_ceil,3.0,3.0,3,canonical/zh_char_02/r_2p333333.png,e7056422610a08594b928015c9bb47cf50d75e57e6f79ddb5c8e3015c29890b1,resized/bin_ceil/zh_char_02/r_2p333333.png,4677d54cf727bfefb94eba596068ef804e86a919cdad704dbe9200509bab0868,/home/karan/ocr_study/fonts/microsoft-jhenghei.ttf,0,41,16,37.333333333328,37,-0.3333333333279995,13,False,剪,"前
",剪,前,1,1,1.0,0.08876499899997725,ok,
