pattern_id,language,layout,psm,requested_ratio,method,effective_ratio_x,effective_ratio_y,integer_bin_factor,source_path,source_sha256,output_path,output_sha256,font_path,font_index,font_size,target_output_glyph_height,target_source_glyph_height,source_max_glyph_height,source_height_error,output_max_glyph_height,glyph_height_warning,reference,prediction,normalized_reference,normalized_prediction,edit_distance,reference_chars,cer,ocr_seconds,status,error
en_line_02,en,single_line,7,1.666666666667,opencv_bilinear,1.6666666666666667,1.6666666666666667,,canonical/en_line_02/r_1p666667.png,77640f0b6390e6fa96ba2dad64d3f246146d450682178ef275a2a3d85d734be2,resized/opencv_bilinear/en_line_02/r_1p666667.png,19baf105ab123570064047fa8e447d0306b1f0adb8383b082983a339936c0a53,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,30,16,26.666666666672,27,0.3333333333279995,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07463962500332855,ok,
en_line_02,en,single_line,7,1.666666666667,lanczos2_7tap_16phase,1.6666666666666667,1.6666666666666667,,canonical/en_line_02/r_1p666667.png,77640f0b6390e6fa96ba2dad64d3f246146d450682178ef275a2a3d85d734be2,resized/lanczos2_7tap_16phase/en_line_02/r_1p666667.png,2c6f63cd33e2a1f831099d3cf39a1e6f885183585261103bea550af8adec579d,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,30,16,26.666666666672,27,0.3333333333279995,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07324320799671113,ok,
en_line_02,en,single_line,7,1.666666666667,lanczos3_7tap_16phase,1.6666666666666667,1.6666666666666667,,canonical/en_line_02/r_1p666667.png,77640f0b6390e6fa96ba2dad64d3f246146d450682178ef275a2a3d85d734be2,resized/lanczos3_7tap_16phase/en_line_02/r_1p666667.png,db9ae1ee2ee6f5c15919bef09222c11d395557967bf5464f3b86c92e48293e3a,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,30,16,26.666666666672,27,0.3333333333279995,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07560424999974202,ok,
en_line_02,en,single_line,7,1.8,bin_floor,1.0,1.0,1,canonical/en_line_02/r_1p800000.png,6272f1f26956401066378a57133a11db325bd7b056c53549e78718a0f1fbd814,resized/bin_floor/en_line_02/r_1p800000.png,6272f1f26956401066378a57133a11db325bd7b056c53549e78718a0f1fbd814,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,33,16,28.8,29,0.1999999999999993,29,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.08380987499549519,ok,
en_line_02,en,single_line,7,1.8,bin_ceil,2.0,2.0,2,canonical/en_line_02/r_1p800000.png,6272f1f26956401066378a57133a11db325bd7b056c53549e78718a0f1fbd814,resized/bin_ceil/en_line_02/r_1p800000.png,4b3851e76e8bace34948a790d6b31bb6adb77becb01a60e19397e146574fc900,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,33,16,28.8,29,0.1999999999999993,15,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07366229200852104,ok,
en_line_02,en,single_line,7,1.8,opencv_bilinear,1.801418439716312,1.801418439716312,,canonical/en_line_02/r_1p800000.png,6272f1f26956401066378a57133a11db325bd7b056c53549e78718a0f1fbd814,resized/opencv_bilinear/en_line_02/r_1p800000.png,a35375aa6ef4c47954a791ba143ae3356c362c9415f6a75d108f9887edbc9584,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,33,16,28.8,29,0.1999999999999993,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.0733686250023311,ok,
en_line_02,en,single_line,7,1.8,lanczos2_7tap_16phase,1.801418439716312,1.801418439716312,,canonical/en_line_02/r_1p800000.png,6272f1f26956401066378a57133a11db325bd7b056c53549e78718a0f1fbd814,resized/lanczos2_7tap_16phase/en_line_02/r_1p800000.png,c3ff2a224260fd461e2705d751c2572992613f02a9ecb87d6ff6b1fde24cfb7c,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,33,16,28.8,29,0.1999999999999993,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07870704200468026,ok,
en_line_02,en,single_line,7,1.8,lanczos3_7tap_16phase,1.801418439716312,1.801418439716312,,canonical/en_line_02/r_1p800000.png,6272f1f26956401066378a57133a11db325bd7b056c53549e78718a0f1fbd814,resized/lanczos3_7tap_16phase/en_line_02/r_1p800000.png,8d3ffaa73a0a344b420841654f69144b7fcdca581b1094404bd362d6376e982c,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,33,16,28.8,29,0.1999999999999993,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07192233399837278,ok,
en_line_02,en,single_line,7,1.933333333333,bin_floor,1.0,1.0,1,canonical/en_line_02/r_1p933333.png,31a90e321e65699d3624eafe1070624e344c46906d538e0f74c8f3b5b3b88a13,resized/bin_floor/en_line_02/r_1p933333.png,31a90e321e65699d3624eafe1070624e344c46906d538e0f74c8f3b5b3b88a13,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,34,16,30.933333333328,30,-0.933333333328001,30,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.16325758400489576,ok,
en_line_02,en,single_line,7,1.933333333333,bin_ceil,2.0,2.0,2,canonical/en_line_02/r_1p933333.png,31a90e321e65699d3624eafe1070624e344c46906d538e0f74c8f3b5b3b88a13,resized/bin_ceil/en_line_02/r_1p933333.png,936e56a815828f5214384aae5bee8196063e45de1a1de4f136d3bf5e2957e1f5,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,34,16,30.933333333328,30,-0.933333333328001,16,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07749479101039469,ok,
en_line_02,en,single_line,7,1.933333333333,opencv_bilinear,1.9326923076923077,1.9326923076923077,,canonical/en_line_02/r_1p933333.png,31a90e321e65699d3624eafe1070624e344c46906d538e0f74c8f3b5b3b88a13,resized/opencv_bilinear/en_line_02/r_1p933333.png,1a1f91231f66d3bd1bc16ece0d60af9e1704c273bd9a82cbe1ce4c1c7cfe57b2,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,34,16,30.933333333328,30,-0.933333333328001,16,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07648425000661518,ok,
en_line_02,en,single_line,7,1.933333333333,lanczos2_7tap_16phase,1.9326923076923077,1.9326923076923077,,canonical/en_line_02/r_1p933333.png,31a90e321e65699d3624eafe1070624e344c46906d538e0f74c8f3b5b3b88a13,resized/lanczos2_7tap_16phase/en_line_02/r_1p933333.png,277aeaab8e8ce431b4e795a12021c08e73296049aed0b2004b6fe5a4f16f2a5c,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,34,16,30.933333333328,30,-0.933333333328001,16,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07860204100143164,ok,
en_line_02,en,single_line,7,1.933333333333,lanczos3_7tap_16phase,1.9326923076923077,1.9326923076923077,,canonical/en_line_02/r_1p933333.png,31a90e321e65699d3624eafe1070624e344c46906d538e0f74c8f3b5b3b88a13,resized/lanczos3_7tap_16phase/en_line_02/r_1p933333.png,538192995de9ea8e52304ae3aba168fe7d3e6e9d9880c20353bb062a8c0ce8ee,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,34,16,30.933333333328,30,-0.933333333328001,16,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.0748796670086449,ok,
en_line_02,en,single_line,7,2.066666666667,bin_floor,2.0,2.0,2,canonical/en_line_02/r_2p066667.png,0587bb8210eb07f5b0b7cf2e682351714dfcb68e1dc92802696cca52c5bcd147,resized/bin_floor/en_line_02/r_2p066667.png,077d741bc3670b0d03b12e40c2f81a6fb33fc376eff7a05d98426a3cfe63719c,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,36,16,33.066666666672,33,-0.06666666667199905,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07512462500017136,ok,
en_line_02,en,single_line,7,2.066666666667,bin_ceil,3.0,3.0,3,canonical/en_line_02/r_2p066667.png,0587bb8210eb07f5b0b7cf2e682351714dfcb68e1dc92802696cca52c5bcd147,resized/bin_ceil/en_line_02/r_2p066667.png,9944c6e9c59f77d9ae2f3764d111cb07f212a649a5ea4f1dc524f6097dcb5eca,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,36,16,33.066666666672,33,-0.06666666667199905,12,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.08231195800181013,ok,
en_line_02,en,single_line,7,2.066666666667,opencv_bilinear,2.0684596577017116,2.0684596577017116,,canonical/en_line_02/r_2p066667.png,0587bb8210eb07f5b0b7cf2e682351714dfcb68e1dc92802696cca52c5bcd147,resized/opencv_bilinear/en_line_02/r_2p066667.png,3dfe6a776dc197dca35dcd45df5f92dd6dc0160b664ffbf1488b201df99927a0,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,36,16,33.066666666672,33,-0.06666666667199905,16,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07532762498885859,ok,
en_line_02,en,single_line,7,2.066666666667,lanczos2_7tap_16phase,2.0684596577017116,2.0684596577017116,,canonical/en_line_02/r_2p066667.png,0587bb8210eb07f5b0b7cf2e682351714dfcb68e1dc92802696cca52c5bcd147,resized/lanczos2_7tap_16phase/en_line_02/r_2p066667.png,c0183e871b93d3b595d6e17adddcbf0d4ad0f4a79d54d39198051694c37201d6,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,36,16,33.066666666672,33,-0.06666666667199905,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07540470799722243,ok,
en_line_02,en,single_line,7,2.066666666667,lanczos3_7tap_16phase,2.0684596577017116,2.0684596577017116,,canonical/en_line_02/r_2p066667.png,0587bb8210eb07f5b0b7cf2e682351714dfcb68e1dc92802696cca52c5bcd147,resized/lanczos3_7tap_16phase/en_line_02/r_2p066667.png,fb2752d7063eb2156a1c39c84f2be8d588b3f4c7552831598cf3c76ecaa0966f,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,36,16,33.066666666672,33,-0.06666666667199905,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07407166699704248,ok,
en_line_02,en,single_line,7,2.2,bin_floor,2.0,2.0,2,canonical/en_line_02/r_2p200000.png,e3e4bf6054c4c81f4ed48a78af2fb94fed73cbd07a2b3a75f9fbde8ccd3e1f38,resized/bin_floor/en_line_02/r_2p200000.png,d8a8b1304bbffcd32f20ed0fbcb41c35a0cee0148bc82486c01bd2ce2e8342b4,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,38,16,35.2,35,-0.20000000000000284,18,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.0822848329989938,ok,
en_line_02,en,single_line,7,2.2,bin_ceil,3.0,3.0,3,canonical/en_line_02/r_2p200000.png,e3e4bf6054c4c81f4ed48a78af2fb94fed73cbd07a2b3a75f9fbde8ccd3e1f38,resized/bin_ceil/en_line_02/r_2p200000.png,3e2817f42c14cefc04c67cc484dee3f20235f5f2f7d02d50a4248e331f9a14aa,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,38,16,35.2,35,-0.20000000000000284,12,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07090258298558183,ok,
en_line_02,en,single_line,7,2.2,opencv_bilinear,2.2019704433497536,2.2019704433497536,,canonical/en_line_02/r_2p200000.png,e3e4bf6054c4c81f4ed48a78af2fb94fed73cbd07a2b3a75f9fbde8ccd3e1f38,resized/opencv_bilinear/en_line_02/r_2p200000.png,5089fc036b631035ed9008914cfdc9da868bacdf525903c1caed692777c10254,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,38,16,35.2,35,-0.20000000000000284,16,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.1053715000016382,ok,
en_line_02,en,single_line,7,2.2,lanczos2_7tap_16phase,2.2019704433497536,2.2019704433497536,,canonical/en_line_02/r_2p200000.png,e3e4bf6054c4c81f4ed48a78af2fb94fed73cbd07a2b3a75f9fbde8ccd3e1f38,resized/lanczos2_7tap_16phase/en_line_02/r_2p200000.png,4f831f111f356e58539ef96270194a14a02d0139d0686b9222dff62a2b46f604,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,38,16,35.2,35,-0.20000000000000284,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07694616699882317,ok,
en_line_02,en,single_line,7,2.2,lanczos3_7tap_16phase,2.2019704433497536,2.2019704433497536,,canonical/en_line_02/r_2p200000.png,e3e4bf6054c4c81f4ed48a78af2fb94fed73cbd07a2b3a75f9fbde8ccd3e1f38,resized/lanczos3_7tap_16phase/en_line_02/r_2p200000.png,09b9fe339543d9e5ccde3080bf52f366b1092f3a61aaba85da60ca91d8cc6e4d,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,38,16,35.2,35,-0.20000000000000284,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07487987499916926,ok,
en_line_02,en,single_line,7,2.333333333333,bin_floor,2.0,2.0,2,canonical/en_line_02/r_2p333333.png,9947d798b677645bb408172f902ceef332374d2d1c3a7055ca8700581a3b3297,resized/bin_floor/en_line_02/r_2p333333.png,4947983f5fddac19732ad04992f580cada128a29371890c25173d4617aa9aef5,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,42,16,37.333333333328,37,-0.3333333333279995,19,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07964741600153502,ok,
en_line_02,en,single_line,7,2.333333333333,bin_ceil,3.0,3.0,3,canonical/en_line_02/r_2p333333.png,9947d798b677645bb408172f902ceef332374d2d1c3a7055ca8700581a3b3297,resized/bin_ceil/en_line_02/r_2p333333.png,04ce177b20d6c1488a9ffa8c370b9aab2b63a16c87731d130ebf0fdc310bd1a1,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,42,16,37.333333333328,37,-0.3333333333279995,13,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07452524999098387,ok,
en_line_02,en,single_line,7,2.333333333333,opencv_bilinear,2.3309352517985613,2.3309352517985613,,canonical/en_line_02/r_2p333333.png,9947d798b677645bb408172f902ceef332374d2d1c3a7055ca8700581a3b3297,resized/opencv_bilinear/en_line_02/r_2p333333.png,40e2c56e0f3e9f4b1e04b9d61531c9fbd399bea4d91f3352cb70d0e72d1cc504,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,42,16,37.333333333328,37,-0.3333333333279995,16,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.08017912499781232,ok,
en_line_02,en,single_line,7,2.333333333333,lanczos2_7tap_16phase,2.3309352517985613,2.3309352517985613,,canonical/en_line_02/r_2p333333.png,9947d798b677645bb408172f902ceef332374d2d1c3a7055ca8700581a3b3297,resized/lanczos2_7tap_16phase/en_line_02/r_2p333333.png,ec94199cc1ddc9d6f1a64f2393ae480ecdf508997b9e334b2ee106a24feb7c95,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,42,16,37.333333333328,37,-0.3333333333279995,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.0737906670110533,ok,
en_line_02,en,single_line,7,2.333333333333,lanczos3_7tap_16phase,2.3309352517985613,2.3309352517985613,,canonical/en_line_02/r_2p333333.png,9947d798b677645bb408172f902ceef332374d2d1c3a7055ca8700581a3b3297,resized/lanczos3_7tap_16phase/en_line_02/r_2p333333.png,abad299fe50ba86f5aefea5aac87613dc85c8c953bf6369fa144c9465146a6e9,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,42,16,37.333333333328,37,-0.3333333333279995,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07415279200358782,ok,
en_line_02,en,single_line,7,2.466666666667,bin_floor,2.0,2.0,2,canonical/en_line_02/r_2p466667.png,ccaf9b6dd45c5d7bf50ce59e4633fcd81c62338a04537dc4d0b2180552a7fc72,resized/bin_floor/en_line_02/r_2p466667.png,265aee32418db762788bc0b6e61a8cc5d5bc6e66a525a446b7d8728dd173603f,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,43,16,39.466666666672,39,-0.46666666667199763,20,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.08055583300301805,ok,
en_line_02,en,single_line,7,2.466666666667,bin_ceil,3.0,3.0,3,canonical/en_line_02/r_2p466667.png,ccaf9b6dd45c5d7bf50ce59e4633fcd81c62338a04537dc4d0b2180552a7fc72,resized/bin_ceil/en_line_02/r_2p466667.png,f0e4f86262d02c65834dcbe08b3788cf6b145854880329e69c9624644ab739c4,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,43,16,39.466666666672,39,-0.46666666667199763,14,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07255037499999162,ok,
en_line_02,en,single_line,7,2.466666666667,opencv_bilinear,2.4671532846715327,2.4671532846715327,,canonical/en_line_02/r_2p466667.png,ccaf9b6dd45c5d7bf50ce59e4633fcd81c62338a04537dc4d0b2180552a7fc72,resized/opencv_bilinear/en_line_02/r_2p466667.png,b1be6d18469390365422a79f069b781864e232563e3eb3dae75d8772061ba723,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,43,16,39.466666666672,39,-0.46666666667199763,16,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07367441699898336,ok,
en_line_02,en,single_line,7,2.466666666667,lanczos2_7tap_16phase,2.4671532846715327,2.4671532846715327,,canonical/en_line_02/r_2p466667.png,ccaf9b6dd45c5d7bf50ce59e4633fcd81c62338a04537dc4d0b2180552a7fc72,resized/lanczos2_7tap_16phase/en_line_02/r_2p466667.png,aebc9bf8611a73d143b7e658d19a99757ec2fd68626b423b942ea372781b23ca,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,43,16,39.466666666672,39,-0.46666666667199763,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07738170800439548,ok,
en_line_02,en,single_line,7,2.466666666667,lanczos3_7tap_16phase,2.4671532846715327,2.4671532846715327,,canonical/en_line_02/r_2p466667.png,ccaf9b6dd45c5d7bf50ce59e4633fcd81c62338a04537dc4d0b2180552a7fc72,resized/lanczos3_7tap_16phase/en_line_02/r_2p466667.png,567a9d69ed7b2a472f2d8902ffe4f5b898b9b77af9f89a0053ff57afd10590d1,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,43,16,39.466666666672,39,-0.46666666667199763,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07730579200142529,ok,
en_line_02,en,single_line,7,2.6,bin_floor,2.0,2.0,2,canonical/en_line_02/r_2p600000.png,40368593722a0ce7134509dc5779ee371d795166ae2c070a55b027a1b07561ed,resized/bin_floor/en_line_02/r_2p600000.png,eaf891518d5cc7720afae36d7d134f23016b1232849b1cdb95ccf12eabf6a2e4,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,46,16,41.6,42,0.3999999999999986,21,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.08374833299603779,ok,
en_line_02,en,single_line,7,2.6,bin_ceil,3.0,3.0,3,canonical/en_line_02/r_2p600000.png,40368593722a0ce7134509dc5779ee371d795166ae2c070a55b027a1b07561ed,resized/bin_ceil/en_line_02/r_2p600000.png,7ff95f82a27552faa10ae95d5bedac4c298eba8271a6c7b14e32baa599f09908,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,46,16,41.6,42,0.3999999999999986,14,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07366329099750146,ok,
en_line_02,en,single_line,7,2.6,opencv_bilinear,2.6029411764705883,2.6029411764705883,,canonical/en_line_02/r_2p600000.png,40368593722a0ce7134509dc5779ee371d795166ae2c070a55b027a1b07561ed,resized/opencv_bilinear/en_line_02/r_2p600000.png,672d279d7d6a6b2b5380adf4f7577fd4a2b54962b5bedb6f5a1a22679a9e4b2c,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,46,16,41.6,42,0.3999999999999986,16,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07885283300129231,ok,
en_line_02,en,single_line,7,2.6,lanczos2_7tap_16phase,2.6029411764705883,2.6029411764705883,,canonical/en_line_02/r_2p600000.png,40368593722a0ce7134509dc5779ee371d795166ae2c070a55b027a1b07561ed,resized/lanczos2_7tap_16phase/en_line_02/r_2p600000.png,021729854317595e47104da30b9bbf321acc7923a1681ed5cad1e0c31c334cb0,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,46,16,41.6,42,0.3999999999999986,18,True,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07715379098954145,ok,
en_line_02,en,single_line,7,2.6,lanczos3_7tap_16phase,2.6029411764705883,2.6029411764705883,,canonical/en_line_02/r_2p600000.png,40368593722a0ce7134509dc5779ee371d795166ae2c070a55b027a1b07561ed,resized/lanczos3_7tap_16phase/en_line_02/r_2p600000.png,8bce3444563686914b88ce68ee9737a30e5409bb3f0e069fe703e1eaca027ee9,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,46,16,41.6,42,0.3999999999999986,18,True,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07940154199604876,ok,
en_line_02,en,single_line,7,2.625,bin_floor,2.0,2.0,2,canonical/en_line_02/r_2p625000.png,40368593722a0ce7134509dc5779ee371d795166ae2c070a55b027a1b07561ed,resized/bin_floor/en_line_02/r_2p625000.png,eaf891518d5cc7720afae36d7d134f23016b1232849b1cdb95ccf12eabf6a2e4,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,46,16,42.0,42,0.0,21,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.081352583001717,ok,
en_line_02,en,single_line,7,2.625,bin_ceil,3.0,3.0,3,canonical/en_line_02/r_2p625000.png,40368593722a0ce7134509dc5779ee371d795166ae2c070a55b027a1b07561ed,resized/bin_ceil/en_line_02/r_2p625000.png,7ff95f82a27552faa10ae95d5bedac4c298eba8271a6c7b14e32baa599f09908,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,46,16,42.0,42,0.0,14,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07634425000287592,ok,
en_line_02,en,single_line,7,2.625,opencv_bilinear,2.6222222222222222,2.6222222222222222,,canonical/en_line_02/r_2p625000.png,40368593722a0ce7134509dc5779ee371d795166ae2c070a55b027a1b07561ed,resized/opencv_bilinear/en_line_02/r_2p625000.png,5719dedb5809707b32e56b17c60808f8f06dd30e18a846fa6af021c83f49e20b,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,46,16,42.0,42,0.0,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07453412500035483,ok,
en_line_02,en,single_line,7,2.625,lanczos2_7tap_16phase,2.6222222222222222,2.6222222222222222,,canonical/en_line_02/r_2p625000.png,40368593722a0ce7134509dc5779ee371d795166ae2c070a55b027a1b07561ed,resized/lanczos2_7tap_16phase/en_line_02/r_2p625000.png,d9fec61ce3f984b5bece538017e5fa0ebb1244646b16ea633099d227cf5cbbbf,/Users/karankapur/ocr_expt/fonts/Consolas-Regular.ttf,0,46,16,42.0,42,0.0,17,False,Pack my box with five dozen liquor jugs,"Pack my box with five dozen liquor jugs
",Pack my box with five dozen liquor jugs,Pack my box with five dozen liquor jugs,0,39,0.0,0.07839058300305624,ok,
