pattern_id,language,layout,psm,requested_ratio,method,effective_ratio_x,effective_ratio_y,integer_bin_factor,source_path,source_sha256,output_path,output_sha256,font_path,font_index,font_size,target_output_glyph_height,target_source_glyph_height,source_max_glyph_height,source_height_error,output_max_glyph_height,glyph_height_warning,reference,prediction,normalized_reference,normalized_prediction,edit_distance,reference_chars,cer,status,error,source_pixel_sha256,output_pixel_sha256,ocr_stdout_sha256
zh_char_02,zh_tra,single_char,10,1.266666666667,opencv_bilinear,1.2692307692307692,1.2692307692307692,,canonical/zh_char_02/r_1p266667.png,6090d19dbc056c152764750a7c460bba6286a2c8f1afc859b9e1fd0a09a4dc82,resized/opencv_bilinear/zh_char_02/r_1p266667.png,069fe1aac739cee6eb2bc3cfb7a58b1fd2995bed5f8c33dd0abe3566b79f7d5b,fonts/microsoft-jhenghei.ttf,0,23,16,20.266666666672,21,0.7333333333280017,17,False,剪,"剪
",剪,剪,0,1,0.0,ok,,31b969d16b302f36b79278b50af722934218b1635302020024f9a4824bbacdf3,0ecf005d2ef2030eec3efe25363ae85a3a6d21f7cd57e24c0153ad1819a4cc51,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,1.4,opencv_bilinear,1.411764705882353,1.411764705882353,,canonical/zh_char_02/r_1p400000.png,595cdfb6a9015ecb391278ee3926a7b5a4d58644187bb07c8c1e9c01ce4431ee,resized/opencv_bilinear/zh_char_02/r_1p400000.png,6635a4ab05c10afbde698d24c031eea9af9b9b1e181a991418a88f7e7d5f8a37,fonts/microsoft-jhenghei.ttf,0,25,16,22.4,22,-0.3999999999999986,17,False,剪,"剪
",剪,剪,0,1,0.0,ok,,486e931083a45753ace75e9bdc2c272857bac545f392e77c0d35a4cf26748e19,dd8ff0fd04e38cb6c5acaf302a78092763108d583219af111f0799661c021a55,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,1.533333333333,opencv_bilinear,1.5294117647058822,1.5294117647058822,,canonical/zh_char_02/r_1p533333.png,b61028e4393c359886102e6a9b8f87aad4b15dfbf5b0c827379e85ac9153a64a,resized/opencv_bilinear/zh_char_02/r_1p533333.png,1502310ec47b809171aa8515259ec6eb18fc1a9cb927098d4a815d94fc99782e,fonts/microsoft-jhenghei.ttf,0,27,16,24.533333333328,24,-0.5333333333279988,17,False,剪,"加
",剪,加,1,1,1.0,ok,,953327e1b44611d7fcae165c8654c45e9b2aab4dec8eee8afe7041e67c49a41b,5cd6cb5c47b7d737e324b01dcea00b0471f8b4106d67df82eef6626a5d5ef8b7,1e71f686eb6dc90b1aa1ebbc6c22737f67774b7c0e339009a67582272bc36f3d
zh_char_02,zh_tra,single_char,10,1.666666666667,opencv_bilinear,1.68,1.68,,canonical/zh_char_02/r_1p666667.png,8ff3be9f8e1ce44b19094131272846e18eaa8f77572ed088be7bc29ec6c782ba,resized/opencv_bilinear/zh_char_02/r_1p666667.png,dd039beb81be63d493b0018f8f791cef7c37c9ef3e76e9ccf2ed7eff87a2c080,fonts/microsoft-jhenghei.ttf,0,30,16,26.666666666672,27,0.3333333333279995,17,False,剪,"前
",剪,前,1,1,1.0,ok,,cd08ebcf622cebc387a9421bbaaf36fbf56bd5df510e3a9eeb25e01ac9fe54cc,ee3099082633f9dfd437d2ee752cc36c8453e86a2c4898b01e27bb8b9a7e9570,3f4ed9462dea212773f9500ec1699ecea316b24e811279cb34e177e837c2fa55
zh_char_02,zh_tra,single_char,10,1.8,opencv_bilinear,1.8,1.8,,canonical/zh_char_02/r_1p800000.png,6cdeeef9f4d1cbab550e282c0eebf6a649d1ad3959ffff63429bd5e7b6d8a569,resized/opencv_bilinear/zh_char_02/r_1p800000.png,1390a81e345910fcf00860d4ce4ff251ddf0b1369974b37fdda034469dff5fdb,fonts/microsoft-jhenghei.ttf,0,32,16,28.8,29,0.1999999999999993,17,False,剪,"剪
",剪,剪,0,1,0.0,ok,,50437d98acd11291e858a8491af0ec2fc0e76ddeb8975fa91a0378e8ebf3ba00,42a1cfdd67758e4880374dabfce278cbc1c8c9bb32b7c18879bff928dc2f2f6b,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,1.933333333333,opencv_bilinear,1.92,1.92,,canonical/zh_char_02/r_1p933333.png,e56d89b83f601eeab9d808a3c9dafc9144371436ca25aa2ac3ca1e4a91924bf3,resized/opencv_bilinear/zh_char_02/r_1p933333.png,9138491ab0294d70f9e05519e4ef3a56c8f2b4038a2a3f54045d4664b85a8c96,fonts/microsoft-jhenghei.ttf,0,34,16,30.933333333328,31,0.06666666667199905,17,False,剪,"剪
",剪,剪,0,1,0.0,ok,,2e156324e766d9933e109f3a7f085e374aaf038d6ec882e25dfe8656d28655a7,f2c9459df6c3d99a83b98d6f659dc99c638a9cd75c3777cf49b370256231442d,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,2.066666666667,opencv_bilinear,2.076923076923077,2.076923076923077,,canonical/zh_char_02/r_2p066667.png,85d38e00838ca22a16dba4927901b58d057e875be67e777ce867c926c6c03194,resized/opencv_bilinear/zh_char_02/r_2p066667.png,68a607adb0e07ba657218eb88209df2c592b4fe3a786d06c9efc8483f44b2aec,fonts/microsoft-jhenghei.ttf,0,37,16,33.066666666672,33,-0.06666666667199905,16,False,剪,"剪
",剪,剪,0,1,0.0,ok,,9a5fe452fe1482e44e9c9f01563c8d59b9439adb95f9688ac86b54b76b9d3a35,fadba438e7483e25174a7d537e15458a6d5c8b600f034b8d4e80e41d5c547f9c,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,2.2,opencv_bilinear,2.1923076923076925,2.1923076923076925,,canonical/zh_char_02/r_2p200000.png,64c9fd8a1a4a032cba987bb493e3a250fc219c58c250f470a9f55b3acf6f3e05,resized/opencv_bilinear/zh_char_02/r_2p200000.png,514041e4eaf92ee2c21402747d755b8089fa43c4cab1f86cb86832f199ecef9d,fonts/microsoft-jhenghei.ttf,0,40,16,35.2,35,-0.20000000000000284,16,False,剪,"剪
",剪,剪,0,1,0.0,ok,,d009eecf862e50bfe6bf342811b49a5beb010c76d4ea5846ee07209d654796d6,9b80bc90fa7b6b9ee2d59cdaa4493bfa1bf57a934341284fb784d6ebba9942cb,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,2.333333333333,opencv_bilinear,2.3529411764705883,2.3529411764705883,,canonical/zh_char_02/r_2p333333.png,d609abb80d4e20dabdd1c5445e26f72c01b51c06972bf5b824629047626f86c3,resized/opencv_bilinear/zh_char_02/r_2p333333.png,6f0a0ca05300ff39c25f322c933581cbe67db824d5ad1f660253b778d72312e7,fonts/microsoft-jhenghei.ttf,0,41,16,37.333333333328,37,-0.3333333333279995,16,False,剪,"剪
",剪,剪,0,1,0.0,ok,,ec7f2f9b910e49d4a1c57ed9a315b2c163d945b5ef8c185fa9ec7bb79390cf28,ae9ca0ee004eec5cbf356c45ef2610e340e6aada5ff69ac786c56927c0480940,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,2.466666666667,opencv_bilinear,2.4705882352941178,2.4705882352941178,,canonical/zh_char_02/r_2p466667.png,f9c532db94d01e2d1c2c56d42eaec83c2fb563e7181e7f1f5eb5a724688d3177,resized/opencv_bilinear/zh_char_02/r_2p466667.png,67a12e17ff82437c80f91638191fb146acd01b965be55a897bd4d0ea2abdb4d8,fonts/microsoft-jhenghei.ttf,0,44,16,39.466666666672,39,-0.46666666667199763,16,False,剪,"剪
",剪,剪,0,1,0.0,ok,,2826915b7f554051c0e37c61edb71c8e9e0f9e5e5e8e6b67a2a83d64a5cbe58b,8958896596356b941d36ded9a3e8e7e43f19bbcc923e83eca455f1bd2fc20883,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,2.6,opencv_bilinear,2.588235294117647,2.588235294117647,,canonical/zh_char_02/r_2p600000.png,92cf871f973145df41d867b30f3514005d4d785a767f17674eb11a3daa07285a,resized/opencv_bilinear/zh_char_02/r_2p600000.png,c7decece7be50c327eb031ab4f83e78c362fb1bca2a9d5f6ccbc5b90a0f0f7f5,fonts/microsoft-jhenghei.ttf,0,47,16,41.6,42,0.3999999999999986,17,False,剪,"剪
",剪,剪,0,1,0.0,ok,,0d5e1c3e2f0b5677126ad86bd78fb213fd36f7d135663a06c6431265041b576b,6efc9bdd7cf19ccb02346e412ce783af479ee0f5de410a67ed5cfed73bb5573d,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,2.625,opencv_bilinear,2.64,2.64,,canonical/zh_char_02/r_2p625000.png,92cf871f973145df41d867b30f3514005d4d785a767f17674eb11a3daa07285a,resized/opencv_bilinear/zh_char_02/r_2p625000.png,1fb69ad26b2327f5a3fc895f0f829e0b10b73cc55e0e3f61fd6b15eeb0823150,fonts/microsoft-jhenghei.ttf,0,47,16,42.0,42,0.0,16,False,剪,"剪
",剪,剪,0,1,0.0,ok,,0d5e1c3e2f0b5677126ad86bd78fb213fd36f7d135663a06c6431265041b576b,fdb6c066b117748922741e9db40a5a6e21650e26daa09752d42a625080421212,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,2.733333333333,opencv_bilinear,2.76,2.76,,canonical/zh_char_02/r_2p733333.png,aec0227dd22c19e63395d57df9de0889c8f972e65a6b990673a3009000003f69,resized/opencv_bilinear/zh_char_02/r_2p733333.png,423fd06c5c2f50c995914141b3417091aad21d7bc032aa348afb96de37865e4e,fonts/microsoft-jhenghei.ttf,0,48,16,43.733333333328,43,-0.7333333333279981,16,False,剪,"剪
",剪,剪,0,1,0.0,ok,,9148f0d91d71a3a48970fdfb233b4b9cc594edcce7081bd179dcd1fd90b7c452,efeda3a18efdc8a594104a265f6e27feda4812fb4af8c60d969b1143abada8af,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,2.866666666667,opencv_bilinear,2.88,2.88,,canonical/zh_char_02/r_2p866667.png,2921df0c378b431ad8815079d9a87a05009433a8ea7edf2cb074ac7707a7d4e5,resized/opencv_bilinear/zh_char_02/r_2p866667.png,81630fd80cab7154fb98d9ae72bbf3d588e66ae3823f87919c24b2b4e92a11fe,fonts/microsoft-jhenghei.ttf,0,51,16,45.866666666672,46,0.13333333332799668,16,False,剪,"剪
",剪,剪,0,1,0.0,ok,,7f981dc065180ad604b9fb571d06c716834ba2ec0b2d762375ffc850ee0a73ed,7d34f0cf24387143f4ddce62a8d9295d7e7e951f798a43a70d6ebfb8729b687d,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_char_02,zh_tra,single_char,10,3.0,opencv_bilinear,3.0,3.0,,canonical/zh_char_02/r_3p000000.png,70e3b297dfc335deac6b5ed27b6ae273cc8512fadc1c95ec8050e0065ef4f10a,resized/opencv_bilinear/zh_char_02/r_3p000000.png,1156c51a95b3668b78904c4f3219f8817c83f1e7cc7489e157a323959d7968c6,fonts/microsoft-jhenghei.ttf,0,54,16,48.0,48,0.0,16,False,剪,"剪
",剪,剪,0,1,0.0,ok,,9e9a0e7a2817522c374938feeace9fc8c43d88edda8b28b592b487868b46b94e,a2f10dd128d1bdcf25cff9145b9cb658fc232eaa61ff7ec8c70f68e4e38c3e1e,d73c625559c736e474547ba48fad92c1599db67cfd7822dfe086599a900ab1e8
zh_line_01,zh_tra,single_line,7,1.0,opencv_bilinear,1.0,1.0,,canonical/zh_line_01/r_1p000000.png,4b3ac6b0ec57c6ffb549f3249213b84a63df694ce8c95996f317b60775c263aa,resized/opencv_bilinear/zh_line_01/r_1p000000.png,653e085c8f411b5f5674125b4c512994ad04d11505466deb98818d5727e36498,fonts/microsoft-jhenghei.ttf,0,17,16,16.0,16,0.0,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,28efae082a5d58b2e7b2108ddcbc28b534573575dd1488edfe445c6a4dec7150,28efae082a5d58b2e7b2108ddcbc28b534573575dd1488edfe445c6a4dec7150,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,1.133333333333,opencv_bilinear,1.1314285714285715,1.1314285714285715,,canonical/zh_line_01/r_1p133333.png,8bddf625d3e985d25d997fac944e6523595e6f29d0a6513a0f94370fa44d9b9b,resized/opencv_bilinear/zh_line_01/r_1p133333.png,18c87c5611ced687309faec8d008a782ce2d732b0500c5a2a88ee1174f192419,fonts/microsoft-jhenghei.ttf,0,20,16,18.133333333328,18,-0.13333333332800024,17,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,18cba42c03675822e654dc010b05d329a4a0c906da0f42aa66cedc8212561a0e,c3f35109484e02852ccf0f5b6e27c47958afc383cc3a846990dcd3cccb9e8dae,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,1.266666666667,opencv_bilinear,1.263157894736842,1.263157894736842,,canonical/zh_line_01/r_1p266667.png,8b760a36be4404755943ddb6c0626d3322d5f37952112f695bc6ee87ef66b065,resized/opencv_bilinear/zh_line_01/r_1p266667.png,1c39e18eec9fd413f389c8c37180e2716d8cacbadb53599e2cfdec6b10833ab0,fonts/microsoft-jhenghei.ttf,0,22,16,20.266666666672,20,-0.26666666667199834,17,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,bc0096a100e98ec5970b6d87309ae68aa01828d0f93475d8f467174f37781370,34bb0585590cd8cf29189cf4c59153a0c904c727244030e3f848d4934301035a,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,1.4,opencv_bilinear,1.3977272727272727,1.3977272727272727,,canonical/zh_line_01/r_1p400000.png,fdcaac01594a083f6e1edc6e3458011b699a25f19f39e719813b9250b1a52ce7,resized/opencv_bilinear/zh_line_01/r_1p400000.png,37c8da8c8d5f44e5b993fe303e35d782087d12afdd3b9e19b3496f4465186dbd,fonts/microsoft-jhenghei.ttf,0,25,16,22.4,22,-0.3999999999999986,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,c020c8222beed27260765ecc445395919f6fadf720a48f03ef09a367deeda2c3,59d22096a02e881916696bc526450a9a0d93638a500f9f8fcddbdd4321d58517,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,1.533333333333,opencv_bilinear,1.5340909090909092,1.5340909090909092,,canonical/zh_line_01/r_1p533333.png,d4340d542b2b6a0cbfb22f7648ed1c795dba713a615156b7c6777eb2bcc296ca,resized/opencv_bilinear/zh_line_01/r_1p533333.png,f10c61f3d2acba7a9f91d978a9b66fdf55fde38a0787c6c301735a9d61a27504,fonts/microsoft-jhenghei.ttf,0,27,16,24.533333333328,24,-0.5333333333279988,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,bc292c6ac70feb253cd4640a1227a0a9aefee32dc62334f362bd5eee333494f4,90fc15de1d57cbf9debce4bdfe0afc38d936f87e148a212cdbff4f0b76fa4cce,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,1.666666666667,opencv_bilinear,1.668639053254438,1.668639053254438,,canonical/zh_line_01/r_1p666667.png,d020317a8fd2ab999a0d39ea7ed5527a927a798e9312706e40cc0d7bcd420411,resized/opencv_bilinear/zh_line_01/r_1p666667.png,a9e653d46c02943088cfc54350a1c93cd99eccec7d1261900f0ed8f74a4f3973,fonts/microsoft-jhenghei.ttf,0,28,16,26.666666666672,27,0.3333333333279995,17,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,32bcbfa56b5756f0d93222d8274922f393da70d610ff75cefbd25d7681931578,7ee8b27f9eed437e36b521e456032f1ebd5efd76b2e794c89515938844b42cc7,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,1.8,opencv_bilinear,1.7966101694915255,1.7966101694915255,,canonical/zh_line_01/r_1p800000.png,0ddf1ca3976e6af1daf30b5e07dd0120601ec914e8068bb1f41842a7adc42005,resized/opencv_bilinear/zh_line_01/r_1p800000.png,feefaaa3592adf7b3e636125ff4d69bb4e658f4df4d61e78a41c9cd375df2bc4,fonts/microsoft-jhenghei.ttf,0,32,16,28.8,29,0.1999999999999993,17,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,b17e3cd1137a695ef69dfa54a42e46d7ecfdf1cb7c2b7b58754da5b20d4289a4,8ee0b0423b50b4533d4ac7c09a149c1e4b3836483df061be0864d7e11fc0285c,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,1.933333333333,opencv_bilinear,1.9310344827586208,1.9310344827586208,,canonical/zh_line_01/r_1p933333.png,2bc8677edd56f78c12440dd8e54b5abaa17dd6198e1d3bd477747a954bdde533,resized/opencv_bilinear/zh_line_01/r_1p933333.png,758f5b8e31355f8e7ab6e02a1848dcaab5354423033db74c046d2faa4014e90c,fonts/microsoft-jhenghei.ttf,0,34,16,30.933333333328,31,0.06666666667199905,17,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,42b3c7dc2e7f923a8e26755426723407bc2a2a69f9bd14dfa6af8671679df44d,8a4ec3409f785c4be96ffc32d138b15bb978fd5728e46a3db9b55e7e7f69d575,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,2.066666666667,opencv_bilinear,2.0701754385964914,2.0701754385964914,,canonical/zh_line_01/r_2p066667.png,f73c91a0188db6c1062dc8f6c22e0e2dd446e3ce2aa99bd8a96598d0bad022e2,resized/opencv_bilinear/zh_line_01/r_2p066667.png,e204a7492cb03cf7dc46e579032b88824a4303ba2364ea0dfd3bd30e9f662b56,fonts/microsoft-jhenghei.ttf,0,36,16,33.066666666672,33,-0.06666666667199905,16,False,做假停偷側推售問,"做假停偷側推售間
",做假停偷側推售問,做假停偷側推售間,1,8,0.125,ok,,93496a546814ce1237a92eb912ae5cbb166734844e6ad41fa07e3efaafb87779,6dd90c4731be1859dab9579cdf6144545c5fd3d50a010179fa35c479af22c53c,e2c22f4b476009fc3d3886930c54eb77dbd7df8e6e92f2b101b86ccfa58de1bf
zh_line_01,zh_tra,single_line,7,2.2,opencv_bilinear,2.197674418604651,2.197674418604651,,canonical/zh_line_01/r_2p200000.png,0eff02f7801b8484c4fcc342667fc759ce4a004f5c3734199beadafeb0dca9e6,resized/opencv_bilinear/zh_line_01/r_2p200000.png,9e874954c71400af8db922ae2e7470bc03811d9dcf638a0b616c2d8307766824,fonts/microsoft-jhenghei.ttf,0,38,16,35.2,35,-0.20000000000000284,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,d114feb73d1e0a6884c684e7a7cff23a51c13db32eaf8528f9039d6ac82fb7e2,910aa3451c85145ea5296d5fce5021e23c47c81cb233bc5b33029bac6cef5db3,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,2.333333333333,opencv_bilinear,2.3372093023255816,2.3372093023255816,,canonical/zh_line_01/r_2p333333.png,07eda3e21e586b1446522be2730ca5fb33ba748465c274d960d53c129480bd93,resized/opencv_bilinear/zh_line_01/r_2p333333.png,5fd8796daa5e56c7b941b3915e4cef9f8b5561160daecb9a4dd7c74436a881a7,fonts/microsoft-jhenghei.ttf,0,41,16,37.333333333328,37,-0.3333333333279995,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,944733afe40302e026174e48414c45bbba5dd39d615a33858d0b2591e03b8259,0cce2fc0453a4c0978fc77099dfe9c5f992c4a1aa99d73a2c5e643f164b1c537,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,2.466666666667,opencv_bilinear,2.46242774566474,2.46242774566474,,canonical/zh_line_01/r_2p466667.png,0e3309dfda04b7c67a00e529b6cf741d11061c35c72bf5f291738ee1eaacfd83,resized/opencv_bilinear/zh_line_01/r_2p466667.png,84b5eff8fd46c85242182307fb0b7b79e7973b6192f36cfc8a4ef3064d2f4ad7,fonts/microsoft-jhenghei.ttf,0,43,16,39.466666666672,39,-0.46666666667199763,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,489732dfe1c00a7e364a7ed8598c2cfadca7b6dd81298b58058f41d9aff84b22,a11537b913b455454cd7ff647cac4843ff281ff4aa47eff8d4e90002af2707a0,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,2.6,opencv_bilinear,2.595505617977528,2.595505617977528,,canonical/zh_line_01/r_2p600000.png,7d85fada7a01e87564ebf16721e60f59eb02772893c68c9f1f7055f070f3b308,resized/opencv_bilinear/zh_line_01/r_2p600000.png,9522544aeacec2602288a35510fc5e7faaa21fb247d9740132c2b014e788b372,fonts/microsoft-jhenghei.ttf,0,47,16,41.6,42,0.3999999999999986,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,51213c5962ffdc25cc64dac1e5256e7565bcf9f3f87394236d8c0c9ac7dde5cc,1f83f073e988dcc08d959ed164c98eae05dbc005ebb2800e39337151561a662b,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,2.625,opencv_bilinear,2.625,2.625,,canonical/zh_line_01/r_2p625000.png,7d85fada7a01e87564ebf16721e60f59eb02772893c68c9f1f7055f070f3b308,resized/opencv_bilinear/zh_line_01/r_2p625000.png,24f10b7770605505e0c33f0a9a2015d38228f42dfe58f5d8d45cf9cf8be43b44,fonts/microsoft-jhenghei.ttf,0,47,16,42.0,42,0.0,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,51213c5962ffdc25cc64dac1e5256e7565bcf9f3f87394236d8c0c9ac7dde5cc,573ddbd2239376b2cc705cda4658619bbb7585bbb9f9e081e18700b8116fd169,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,2.733333333333,opencv_bilinear,2.727272727272727,2.727272727272727,,canonical/zh_line_01/r_2p733333.png,97265f8cf111929877eea0136a6d86d55899f90dd9128d1857170c48fa403a29,resized/opencv_bilinear/zh_line_01/r_2p733333.png,2df524fc4301cb4d40aad7b1715f977e4e1593d6ebd05a4dedd1811b48b41443,fonts/microsoft-jhenghei.ttf,0,49,16,43.733333333328,44,0.2666666666720019,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,653ccb9f91f5a934826ef12385f4112772a9e781df5b6cd15524426ef9066dce,468b481d232ca0a51ff304eeec73d77439473a8e2e7ebb3530cc6ce6f16af684,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,2.866666666667,opencv_bilinear,2.8636363636363638,2.8636363636363638,,canonical/zh_line_01/r_2p866667.png,c5e628e778a3d65b627770f30e9fae1f53637fcdb364702829ecd6a47732b8aa,resized/opencv_bilinear/zh_line_01/r_2p866667.png,e83199c9c0dea0f86020b8dd1b0bcfb71899120cfecff6d8376156137b4e97ec,fonts/microsoft-jhenghei.ttf,0,51,16,45.866666666672,46,0.13333333332799668,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,ef2b5850f041ea0c117e048778b7ce997e9701520314ffb345fb0d462a607bab,801ea66d47b95d57fb744a2c8734143e21c5286a46309e1d824329db8eb597ed,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_01,zh_tra,single_line,7,3.0,opencv_bilinear,3.0,3.0,,canonical/zh_line_01/r_3p000000.png,65cc3e6fad345feae9c978ed7afedf39d9bd782b70030133a7f3fa8bc1ca0edf,resized/opencv_bilinear/zh_line_01/r_3p000000.png,786c28738f36b4c1ee88a714ed90e97c0bd49eaf17225cacae7922f4bf4d8d4c,fonts/microsoft-jhenghei.ttf,0,53,16,48.0,48,0.0,16,False,做假停偷側推售問,"做假停偷側推售問
",做假停偷側推售問,做假停偷側推售問,0,8,0.0,ok,,66f6013f2a99967bfe1ad2d9b179a7693b880f3a78bd9ae65e5e712921ee5b1b,b255521f5df35bc3a89145f5a62bfbd8ddd2abf4d1e9747f729b5eed012158c0,86a4f76ed6c5c3034079cd6d916a31c61f25ceed89bb4824211705cc6e2dede2
zh_line_02,zh_tra,single_line,7,1.0,opencv_bilinear,1.0,1.0,,canonical/zh_line_02/r_1p000000.png,87a2640c6d5172318553fb9c47850bca1f924b7cab5cedaa2af1aee68677514f,resized/opencv_bilinear/zh_line_02/r_1p000000.png,866d91e982a44562cce367c34164fc5c9b55942dc64d5e63761267b975f5c3d8,fonts/microsoft-jhenghei.ttf,0,17,16,16.0,16,0.0,16,False,唸唾啃啄執,"唸唾踢啄執
",唸唾啃啄執,唸唾踢啄執,1,5,0.2,ok,,0f7c2b643577d336f5547875b996ed0f4576f3693a44fe9eab2585afcd63d9df,0f7c2b643577d336f5547875b996ed0f4576f3693a44fe9eab2585afcd63d9df,6b1719134c3e828228945bfb577afb1671859a1c906315e3477b29f106cd4bfa
zh_line_02,zh_tra,single_line,7,1.133333333333,opencv_bilinear,1.1311475409836065,1.1311475409836065,,canonical/zh_line_02/r_1p133333.png,6ecb3f4b346ec33cc8f5acc06ce7663fdd49533d9534e7ec83c4d193c31c52dc,resized/opencv_bilinear/zh_line_02/r_1p133333.png,9bb73202caa63df0ef6c9631fdd8262ee129b209fe09a583dd11a247a5a39a89,fonts/microsoft-jhenghei.ttf,0,20,16,18.133333333328,18,-0.13333333332800024,16,False,唸唾啃啄執,"吟唾嘴啄執
",唸唾啃啄執,吟唾嘴啄執,2,5,0.4,ok,,b29eb26ebc435a855a21666df89cf39fc9221ae7317ed40e5c12e3280def376b,97e2946640ea3c5614444391ff961f1ff9e6af1c33e7f0d0563b314350bb2dc5,e74ae69b44718aed62e3d31a3b6550b16d86e6669b954cb3132299c09618c876
